Kommune;År;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
1256 Meland (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1259 Øygarden (-2019);2011;1.78;0.75;0.34;1.51;0.08;0.02;0.03;1.98;0.00;0.08;0.29;4.74;13.24;34.85;1.63;2.63;0.00;2.61;0.00
1259 Øygarden (-2019);2013;1.89;0.77;0.34;1.44;0.06;0.02;0.03;2.08;0.00;0.08;0.27;4.72;13.21;34.79;1.63;2.63;0.00;2.61;0.00
1259 Øygarden (-2019);2014;1.91;0.76;0.34;1.45;0.06;0.02;0.02;2.08;0.00;0.08;0.25;4.72;13.21;35.03;1.64;2.42;0.00;2.58;0.00
1259 Øygarden (-2019);2015;1.94;0.76;0.34;1.46;0.06;0.02;0.02;2.05;0.00;0.08;0.26;4.72;13.21;35.02;1.64;2.42;0.00;2.57;0.00
1259 Øygarden (-2019);2016;1.93;0.77;0.34;1.44;0.06;0.02;0.03;2.02;0.00;0.08;0.27;4.73;13.25;35.13;1.65;2.48;0.00;2.49;0.00
1259 Øygarden (-2019);2017;1.94;0.77;0.34;1.25;0.06;0.02;0.03;2.08;0.00;0.10;0.28;4.71;13.23;35.08;1.62;2.55;0.00;2.62;0.00
1259 Øygarden (-2019);2018;1.75;0.66;0.31;1.51;0.07;0.03;0.02;2.07;0.00;0.11;0.36;4.60;13.50;34.94;1.64;2.58;0.00;2.55;0.00
1259 Øygarden (-2019);2019;1.76;0.65;0.31;1.23;0.07;0.04;0.02;2.08;0.00;0.12;0.33;4.65;13.46;34.98;1.64;2.46;0.00;2.54;0.00
1259 Øygarden (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1260 Radøy (-2019);2011;1.39;0.97;1.22;0.26;0.06;0.03;0.04;2.51;0.00;0.10;0.19;30.67;39.92;17.14;11.68;0.43;0.00;4.76;0.00
1260 Radøy (-2019);2013;1.45;1.01;1.22;0.25;0.06;0.04;0.04;2.56;0.00;0.12;0.18;30.61;39.87;17.14;11.67;0.44;0.00;4.76;0.00
1260 Radøy (-2019);2014;1.48;1.01;1.22;0.25;0.06;0.04;0.04;2.59;0.00;0.12;0.16;30.60;39.87;17.18;11.67;0.39;0.00;4.76;0.00
1260 Radøy (-2019);2015;1.49;1.00;1.22;0.27;0.06;0.04;0.04;2.57;0.00;0.12;0.16;30.63;39.80;17.18;11.67;0.39;0.00;4.77;0.00
1260 Radøy (-2019);2016;1.49;1.01;1.22;0.29;0.06;0.04;0.04;2.52;0.00;0.12;0.17;30.65;39.80;17.12;11.68;0.36;0.00;4.73;0.00
1260 Radøy (-2019);2017;1.51;1.01;1.23;0.31;0.06;0.04;0.04;2.50;0.00;0.12;0.16;30.62;39.76;17.10;11.66;0.36;0.00;4.81;0.00
1260 Radøy (-2019);2018;1.48;0.90;1.25;0.31;0.06;0.04;0.03;2.49;0.00;0.12;0.34;30.64;40.33;16.88;11.34;0.37;0.00;4.70;0.00
1260 Radøy (-2019);2019;1.51;0.90;1.26;0.30;0.07;0.04;0.03;2.50;0.00;0.11;0.34;30.76;40.26;16.80;11.27;0.37;0.00;4.72;0.00
1260 Radøy (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1263 Lindås (-2019);2011;4.35;2.03;2.33;2.99;0.20;0.06;0.09;7.69;0.00;0.31;1.41;40.63;230.31;124.83;21.74;15.65;0.00;20.36;0.00
1263 Lindås (-2019);2013;4.52;2.00;2.57;2.97;0.19;0.06;0.08;7.79;0.00;0.30;1.28;41.94;230.37;123.48;21.38;15.72;0.00;20.33;0.00
1263 Lindås (-2019);2014;4.57;1.98;2.56;2.80;0.19;0.06;0.08;7.85;0.00;0.23;1.29;42.23;230.31;123.46;21.40;15.75;0.00;20.21;0.00
1263 Lindås (-2019);2015;4.63;1.99;2.57;2.87;0.19;0.06;0.08;7.92;0.00;0.23;1.28;42.30;230.14;123.35;21.39;15.75;0.00;20.22;0.00
1263 Lindås (-2019);2016;4.63;1.99;2.58;2.93;0.19;0.06;0.08;7.71;0.00;0.23;1.29;42.42;230.12;123.38;21.38;15.75;0.00;20.22;0.00
1263 Lindås (-2019);2017;4.70;1.98;2.61;3.23;0.20;0.06;0.09;7.49;0.00;0.25;1.17;42.45;230.08;123.30;21.34;15.74;0.00;20.29;0.00
1263 Lindås (-2019);2018;4.78;2.00;2.61;3.34;0.22;0.07;0.09;7.54;0.00;0.25;1.22;42.46;229.91;123.12;21.33;15.74;0.00;20.29;0.00
1263 Lindås (-2019);2019;4.84;2.00;2.62;3.40;0.22;0.07;0.09;7.48;0.00;0.25;1.19;42.44;229.81;123.25;21.31;15.75;0.00;20.25;0.00
1263 Lindås (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1264 Austrheim (-2019);2011;1.19;0.39;0.48;0.56;0.05;0.02;0.02;1.61;0.00;0.10;0.29;7.67;14.40;23.06;6.44;0.37;0.00;0.82;0.00
1264 Austrheim (-2019);2013;1.25;0.39;0.49;0.54;0.05;0.02;0.02;1.67;0.00;0.10;0.28;7.64;14.37;23.01;6.43;0.37;0.00;0.82;0.00
1264 Austrheim (-2019);2014;1.26;0.40;0.49;0.49;0.05;0.02;0.02;1.72;0.00;0.10;0.27;7.64;14.37;23.03;6.45;0.36;0.00;0.80;0.00
1264 Austrheim (-2019);2015;1.28;0.41;0.48;0.48;0.05;0.02;0.02;1.71;0.00;0.09;0.26;7.63;14.37;23.04;6.44;0.36;0.00;0.81;0.00
1264 Austrheim (-2019);2016;1.29;0.41;0.48;0.49;0.05;0.02;0.02;1.66;0.00;0.09;0.26;7.64;14.38;23.02;6.46;0.36;0.00;0.78;0.00
1264 Austrheim (-2019);2017;1.34;0.46;0.41;0.50;0.05;0.02;0.02;1.61;0.00;0.12;0.25;7.68;14.34;23.01;6.44;0.36;0.00;0.81;0.00
1264 Austrheim (-2019);2018;1.30;0.43;0.42;0.47;0.05;0.02;0.02;1.60;0.00;0.12;0.31;7.59;14.87;22.79;6.29;0.36;0.00;0.78;0.00
1264 Austrheim (-2019);2019;1.31;0.44;0.42;0.44;0.05;0.02;0.02;1.59;0.00;0.12;0.31;7.59;14.86;22.65;6.29;0.33;0.00;0.77;0.00
1264 Austrheim (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1265 Fedje (-2019);2011;0.25;0.09;0.01;0.03;0.01;0.00;0.01;0.18;0.01;0.03;0.02;0.76;0.32;4.94;1.41;0.77;0.00;0.40;0.00
1265 Fedje (-2019);2013;0.26;0.10;0.01;0.03;0.01;0.00;0.01;0.18;0.01;0.02;0.02;0.74;0.34;4.92;1.41;0.77;0.00;0.40;0.00
1265 Fedje (-2019);2014;0.26;0.10;0.01;0.03;0.01;0.00;0.01;0.19;0.01;0.02;0.02;0.74;0.34;4.91;1.41;0.79;0.00;0.40;0.00
1265 Fedje (-2019);2015;0.26;0.11;0.01;0.03;0.01;0.00;0.01;0.18;0.01;0.02;0.02;0.74;0.34;4.91;1.41;0.78;0.00;0.40;0.00
1265 Fedje (-2019);2016;0.25;0.11;0.01;0.03;0.01;0.00;0.01;0.18;0.01;0.02;0.03;0.74;0.34;4.92;1.41;0.80;0.00;0.39;0.00
1265 Fedje (-2019);2017;0.25;0.11;0.01;0.03;0.01;0.00;0.01;0.19;0.01;0.02;0.05;0.69;0.37;4.90;1.41;0.84;0.00;0.39;0.00
1265 Fedje (-2019);2018;0.25;0.11;0.01;0.03;0.01;0.00;0.01;0.19;0.01;0.02;0.05;0.68;0.37;4.89;1.41;0.84;0.00;0.39;0.00
1265 Fedje (-2019);2019;0.26;0.11;0.01;0.03;0.01;0.00;0.01;0.19;0.01;0.02;0.05;0.68;0.37;4.89;1.41;0.84;0.00;0.39;0.00
1265 Fedje (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1266 Masfjorden (-2019);2011;0.65;0.55;0.46;0.25;0.04;0.02;0.03;2.77;0.00;0.08;0.02;8.70;208.26;267.98;6.98;13.04;0.00;46.22;0.00
1266 Masfjorden (-2019);2013;0.67;0.58;0.46;0.26;0.04;0.02;0.03;2.78;0.00;0.08;0.02;8.78;208.23;268.07;6.98;13.09;0.00;45.98;0.00
1266 Masfjorden (-2019);2014;0.70;0.62;0.53;0.34;0.04;0.02;0.02;2.81;0.00;0.07;0.04;8.77;208.09;267.59;6.92;12.94;0.00;46.57;0.00
1266 Masfjorden (-2019);2015;0.70;0.62;0.54;0.33;0.04;0.02;0.02;2.76;0.00;0.07;0.04;8.78;208.09;267.56;6.92;12.93;0.00;46.64;0.00
1266 Masfjorden (-2019);2016;0.69;0.62;0.52;0.33;0.04;0.02;0.02;2.72;0.00;0.05;0.06;8.77;207.83;267.41;6.93;12.87;0.00;46.61;0.00
1266 Masfjorden (-2019);2017;0.72;0.63;0.54;0.32;0.04;0.02;0.02;2.73;0.00;0.12;0.04;8.77;207.54;266.95;6.92;12.82;0.00;47.30;0.00
1266 Masfjorden (-2019);2018;0.73;0.64;0.54;0.33;0.04;0.02;0.02;2.75;0.00;0.12;0.04;8.78;207.52;266.93;6.92;12.82;0.00;47.30;0.00
1266 Masfjorden (-2019);2019;0.75;0.65;0.54;0.33;0.04;0.02;0.02;2.74;0.00;0.11;0.04;8.79;207.77;267.11;6.92;12.84;0.00;46.83;0.00
1266 Masfjorden (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299 Uoppgitt kommune Hordaland;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299 Uoppgitt kommune Hordaland;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299 Uoppgitt kommune Hordaland;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299 Uoppgitt kommune Hordaland;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299 Uoppgitt kommune Hordaland;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299 Uoppgitt kommune Hordaland;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299 Uoppgitt kommune Hordaland;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299 Uoppgitt kommune Hordaland;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1299 Uoppgitt kommune Hordaland;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301 Bergen (-1971);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301 Bergen (-1971);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301 Bergen (-1971);2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301 Bergen (-1971);2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301 Bergen (-1971);2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301 Bergen (-1971);2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301 Bergen (-1971);2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301 Bergen (-1971);2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1301 Bergen (-1971);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401 Flora (-2019);2011;2.94;0.89;1.08;1.07;0.14;0.04;0.05;5.33;0.01;0.20;0.88;18.59;276.64;217.19;11.51;101.13;7.94;47.46;0.00
1401 Flora (-2019);2013;2.94;0.88;1.14;1.28;0.14;0.04;0.05;5.23;0.01;0.23;0.65;19.73;275.95;216.73;11.43;101.27;7.94;47.43;0.00
1401 Flora (-2019);2014;2.97;0.89;1.08;1.26;0.14;0.04;0.05;5.33;0.01;0.22;0.62;22.82;274.44;216.02;11.25;101.21;7.50;47.22;0.00
1401 Flora (-2019);2015;2.99;0.91;1.06;1.29;0.12;0.04;0.05;5.63;0.00;0.26;0.56;22.83;273.98;216.01;11.19;101.19;7.50;47.47;0.00
1401 Flora (-2019);2016;3.01;0.92;1.05;1.32;0.12;0.04;0.05;5.54;0.00;0.22;0.60;23.03;273.96;215.44;11.15;100.81;7.48;47.45;0.00
1401 Flora (-2019);2017;3.02;0.92;1.05;1.33;0.13;0.04;0.05;5.55;0.01;0.22;0.57;23.04;274.13;215.47;11.18;100.75;7.48;47.27;0.00
1401 Flora (-2019);2018;3.03;0.93;1.04;1.33;0.12;0.04;0.05;5.58;0.01;0.22;0.58;23.01;274.07;215.27;11.18;100.69;7.48;47.25;0.00
1401 Flora (-2019);2019;3.05;0.94;1.05;1.34;0.12;0.04;0.05;5.57;0.01;0.22;0.59;23.00;273.83;215.33;11.15;100.75;7.48;47.47;0.00
1401 Flora (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1411 Gulen (-2019);2011;0.63;1.13;0.92;0.61;0.05;0.02;0.04;4.05;0.00;0.11;0.04;25.37;186.03;329.46;19.52;5.65;0.00;23.37;0.00
1411 Gulen (-2019);2013;0.65;1.16;0.90;0.71;0.04;0.02;0.04;4.22;0.00;0.12;0.04;25.34;186.01;329.32;19.52;5.60;0.00;23.31;0.00
1411 Gulen (-2019);2014;0.67;1.17;0.90;0.70;0.04;0.02;0.04;4.17;0.00;0.12;0.04;25.35;186.04;329.36;19.54;5.64;0.00;23.20;0.00
1411 Gulen (-2019);2015;0.69;1.19;0.90;0.74;0.04;0.02;0.04;4.16;0.00;0.12;0.04;25.34;186.03;329.31;19.53;5.64;0.00;23.21;0.00
1411 Gulen (-2019);2016;0.66;1.10;0.90;0.78;0.04;0.02;0.04;4.08;0.00;0.10;0.18;24.44;187.04;329.23;19.47;5.63;0.00;23.18;0.00
1411 Gulen (-2019);2017;0.67;1.11;0.90;0.76;0.04;0.02;0.04;4.10;0.00;0.10;0.17;24.38;187.07;329.10;19.47;5.63;0.00;23.30;0.00
1411 Gulen (-2019);2018;0.70;1.13;0.90;0.79;0.04;0.02;0.04;4.09;0.00;0.10;0.17;24.38;190.57;329.06;19.59;5.63;0.00;23.23;0.00
1411 Gulen (-2019);2019;0.71;1.12;0.90;0.79;0.04;0.02;0.04;4.09;0.00;0.10;0.17;24.40;187.02;329.03;19.45;5.63;0.00;23.29;0.00
1411 Gulen (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1412 Solund (-2019);2011;0.32;0.36;0.20;0.06;0.01;0.00;0.01;1.26;0.00;0.03;0.03;6.82;13.69;187.49;2.95;4.88;0.00;9.90;0.00
1412 Solund (-2019);2013;0.32;0.37;0.19;0.06;0.01;0.00;0.01;1.30;0.00;0.03;0.03;6.81;13.68;187.45;2.95;4.90;0.00;9.88;0.00
1412 Solund (-2019);2014;0.32;0.37;0.20;0.07;0.01;0.00;0.01;1.26;0.00;0.03;0.02;6.82;13.69;187.67;2.95;4.74;0.00;9.82;0.00
1412 Solund (-2019);2015;0.33;0.39;0.21;0.07;0.01;0.00;0.01;1.23;0.00;0.03;0.02;6.81;13.69;187.65;2.95;4.73;0.00;9.84;0.00
1412 Solund (-2019);2016;0.32;0.38;0.20;0.07;0.01;0.00;0.01;1.24;0.00;0.02;0.03;6.87;13.69;187.51;2.96;4.75;0.00;9.81;0.00
1412 Solund (-2019);2017;0.32;0.39;0.21;0.07;0.01;0.00;0.01;1.24;0.00;0.02;0.02;6.83;13.70;187.70;2.95;4.82;0.00;9.56;0.00
1412 Solund (-2019);2018;0.32;0.39;0.20;0.09;0.01;0.00;0.01;1.24;0.00;0.02;0.02;6.63;13.67;187.73;2.95;4.74;0.00;9.85;0.00
1412 Solund (-2019);2019;0.33;0.39;0.20;0.09;0.01;0.00;0.01;1.24;0.00;0.02;0.02;6.63;13.65;187.69;2.95;4.74;0.00;9.82;0.00
1412 Solund (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1413 Hyllestad (-2019);2011;0.42;0.22;0.71;0.26;0.03;0.01;0.02;2.27;0.00;0.05;0.06;14.47;133.32;85.06;6.01;4.41;0.00;11.58;0.00
1413 Hyllestad (-2019);2013;0.42;0.23;0.70;0.22;0.02;0.01;0.02;2.33;0.00;0.04;0.06;14.58;133.29;84.99;6.01;4.41;0.00;11.58;0.00
1413 Hyllestad (-2019);2014;0.43;0.23;0.70;0.22;0.02;0.01;0.02;2.30;0.00;0.04;0.06;14.59;133.37;85.62;6.05;3.78;0.00;11.46;0.00
1413 Hyllestad (-2019);2015;0.43;0.23;0.70;0.22;0.02;0.01;0.02;2.29;0.00;0.03;0.06;14.59;133.36;85.62;6.06;3.78;0.00;11.47;0.00
1413 Hyllestad (-2019);2016;0.42;0.22;0.68;0.21;0.02;0.01;0.02;2.27;0.00;0.03;0.08;14.59;133.30;85.62;6.06;3.77;0.00;11.47;0.00
1413 Hyllestad (-2019);2017;0.45;0.23;0.70;0.23;0.01;0.01;0.02;2.30;0.01;0.03;0.05;14.57;133.27;85.55;6.03;3.77;0.00;11.54;0.00
1413 Hyllestad (-2019);2018;0.46;0.24;0.70;0.23;0.01;0.01;0.02;2.26;0.01;0.03;0.05;14.57;133.22;85.56;6.09;3.77;0.00;11.54;0.00
1413 Hyllestad (-2019);2019;0.46;0.24;0.69;0.23;0.01;0.01;0.02;2.27;0.01;0.03;0.05;14.59;133.22;85.57;6.11;3.77;0.00;11.50;0.00
1413 Hyllestad (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1416 Høyanger (-2019);2011;1.10;0.57;0.77;0.57;0.05;0.03;0.03;3.87;0.00;0.18;0.15;12.89;266.82;493.08;11.35;45.22;0.26;68.44;0.00
1416 Høyanger (-2019);2013;1.10;0.59;0.77;0.57;0.05;0.03;0.03;3.88;0.00;0.18;0.16;14.06;266.09;492.95;11.23;45.24;0.26;68.23;0.00
1416 Høyanger (-2019);2014;1.11;0.61;0.75;0.48;0.05;0.03;0.04;4.14;0.00;0.17;0.14;14.03;265.90;493.02;11.22;45.29;0.25;68.20;0.00
1416 Høyanger (-2019);2015;1.11;0.61;0.76;0.50;0.05;0.03;0.04;4.12;0.00;0.17;0.14;14.04;265.87;492.92;11.22;45.29;0.25;68.31;0.00
1416 Høyanger (-2019);2016;1.09;0.61;0.72;0.49;0.05;0.03;0.04;4.08;0.00;0.17;0.16;14.05;265.90;493.00;11.22;45.29;0.25;68.30;0.00
1416 Høyanger (-2019);2017;1.09;0.62;0.77;0.52;0.05;0.03;0.04;4.23;0.00;0.18;0.15;14.14;265.61;492.63;11.15;45.51;0.25;69.00;0.00
1416 Høyanger (-2019);2018;1.06;0.58;0.68;0.55;0.05;0.03;0.04;4.21;0.00;0.17;0.24;14.24;265.30;492.68;11.14;45.48;0.25;69.27;0.00
1416 Høyanger (-2019);2019;1.07;0.57;0.68;0.54;0.05;0.03;0.04;4.20;0.00;0.17;0.26;14.28;265.32;492.93;11.14;45.49;0.25;68.99;0.00
1416 Høyanger (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1417 Vik (-2019);2011;0.80;0.27;0.90;0.29;0.04;0.02;0.02;3.08;0.00;0.26;0.10;23.83;209.77;435.65;7.09;102.61;10.92;37.66;0.00
1417 Vik (-2019);2013;0.82;0.29;0.90;0.28;0.04;0.02;0.02;3.09;0.00;0.26;0.10;26.14;207.47;435.82;7.09;102.71;10.92;37.34;0.00
1417 Vik (-2019);2014;0.83;0.31;0.91;0.28;0.04;0.02;0.02;3.16;0.00;0.26;0.10;26.13;207.45;435.67;7.10;102.82;10.92;37.30;0.00
1417 Vik (-2019);2015;0.83;0.31;0.90;0.27;0.04;0.02;0.02;3.16;0.00;0.26;0.10;26.12;207.45;435.66;7.10;102.82;10.92;37.33;0.00
1417 Vik (-2019);2016;0.81;0.32;0.89;0.25;0.03;0.02;0.02;3.11;0.00;0.25;0.12;26.13;207.49;435.71;7.10;102.82;10.92;37.32;0.00
1417 Vik (-2019);2017;0.83;0.33;0.91;0.28;0.04;0.02;0.02;3.13;0.00;0.25;0.14;25.81;210.49;428.91;10.96;102.20;10.98;38.03;0.00
1417 Vik (-2019);2018;0.81;0.32;0.91;0.34;0.02;0.02;0.02;3.15;0.00;0.24;0.23;24.48;210.11;430.05;11.19;102.12;10.98;38.35;0.00
1417 Vik (-2019);2019;0.82;0.33;0.92;0.33;0.02;0.02;0.02;3.07;0.00;0.24;0.23;24.60;209.79;430.18;11.19;102.14;10.98;38.33;0.00
1417 Vik (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1418 Balestrand (-2019);2011;0.44;0.10;0.33;0.17;0.03;0.02;0.02;1.83;0.00;0.05;0.06;6.97;125.76;201.00;2.10;64.65;6.65;19.47;0.00
1418 Balestrand (-2019);2013;0.45;0.11;0.32;0.18;0.04;0.02;0.02;1.86;0.00;0.05;0.06;7.39;125.35;201.00;2.10;64.66;6.65;19.43;0.00
1418 Balestrand (-2019);2014;0.45;0.11;0.32;0.18;0.04;0.02;0.02;1.87;0.00;0.05;0.06;7.39;125.37;201.22;2.10;64.72;6.41;19.37;0.00
1418 Balestrand (-2019);2015;0.46;0.11;0.32;0.17;0.03;0.02;0.02;1.88;0.00;0.05;0.06;7.43;125.30;201.22;2.10;64.72;6.41;19.38;0.00
1418 Balestrand (-2019);2016;0.47;0.12;0.31;0.17;0.03;0.02;0.02;1.86;0.00;0.04;0.07;7.43;125.28;200.92;2.10;64.48;6.41;19.37;0.00
1418 Balestrand (-2019);2017;0.47;0.12;0.32;0.17;0.03;0.02;0.02;1.86;0.00;0.04;0.06;7.42;125.28;200.90;2.10;64.48;6.41;19.41;0.00
1418 Balestrand (-2019);2018;0.45;0.16;0.31;0.17;0.03;0.01;0.02;1.86;0.00;0.04;0.06;7.44;125.25;200.90;2.10;64.48;6.41;19.41;0.00
1418 Balestrand (-2019);2019;0.44;0.17;0.31;0.17;0.03;0.01;0.02;1.86;0.00;0.04;0.06;7.44;125.25;200.95;2.10;64.48;6.41;19.37;0.00
1418 Balestrand (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1419 Leikanger (-2019);2011;0.69;0.04;0.23;0.13;0.02;0.01;0.01;0.82;0.00;0.06;0.06;4.36;61.85;87.56;2.81;16.42;1.95;3.08;0.00
1419 Leikanger (-2019);2013;0.69;0.04;0.22;0.13;0.02;0.01;0.01;0.83;0.00;0.06;0.06;4.36;61.86;87.58;2.82;16.42;1.95;3.04;0.00
1419 Leikanger (-2019);2014;0.70;0.04;0.22;0.12;0.02;0.01;0.01;0.84;0.00;0.06;0.06;4.57;61.65;87.61;2.80;16.41;1.95;3.04;0.00
1419 Leikanger (-2019);2015;0.70;0.04;0.22;0.12;0.02;0.01;0.01;0.84;0.00;0.05;0.06;4.57;61.64;87.61;2.80;16.41;1.95;3.05;0.00
1419 Leikanger (-2019);2016;0.70;0.04;0.22;0.12;0.02;0.01;0.01;0.82;0.00;0.10;0.07;4.57;61.65;87.57;2.80;16.40;1.95;3.05;0.00
1419 Leikanger (-2019);2017;0.68;0.04;0.22;0.13;0.02;0.01;0.01;0.82;0.00;0.10;0.08;4.57;61.68;87.56;2.80;16.40;1.95;3.04;0.00
1419 Leikanger (-2019);2018;0.68;0.04;0.22;0.13;0.02;0.01;0.01;0.83;0.00;0.09;0.12;4.35;61.76;87.57;2.75;16.45;1.95;3.11;0.00
1419 Leikanger (-2019);2019;0.69;0.04;0.22;0.14;0.02;0.01;0.01;0.83;0.00;0.09;0.13;4.35;61.74;87.56;2.75;16.45;1.95;3.13;0.00
1419 Leikanger (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1420 Sogndal (-2019);2011;1.77;0.41;1.29;0.56;0.10;0.04;0.07;5.14;0.00;0.27;0.18;23.04;308.29;240.08;10.66;82.33;60.38;11.22;0.00
1420 Sogndal (-2019);2013;1.83;0.43;1.26;0.55;0.11;0.04;0.07;5.13;0.00;0.25;0.19;23.98;307.67;239.78;10.64;82.33;60.38;11.20;0.00
1420 Sogndal (-2019);2014;1.83;0.43;1.23;0.54;0.11;0.04;0.07;5.02;0.00;0.25;0.18;24.90;307.08;240.34;10.60;82.33;59.70;11.19;0.00
1420 Sogndal (-2019);2015;1.85;0.44;1.22;0.55;0.11;0.04;0.07;5.06;0.00;0.24;0.18;25.26;306.78;240.23;10.58;82.32;59.70;11.18;0.00
1420 Sogndal (-2019);2016;1.84;0.44;1.13;0.58;0.10;0.04;0.06;5.01;0.00;0.38;0.21;25.26;306.67;240.17;10.58;82.30;59.70;11.21;0.00
1420 Sogndal (-2019);2017;1.90;0.46;1.22;0.62;0.11;0.03;0.07;4.95;0.00;0.37;0.16;25.40;306.54;240.07;10.58;82.31;59.70;11.19;0.00
1420 Sogndal (-2019);2018;1.94;0.48;1.23;0.79;0.11;0.03;0.07;5.02;0.00;0.56;0.15;25.46;306.21;239.87;10.56;82.30;59.70;11.19;0.00
1420 Sogndal (-2019);2019;1.90;0.44;1.12;0.80;0.11;0.03;0.06;4.97;0.00;0.78;0.39;25.20;306.22;239.71;10.51;82.28;59.70;11.42;0.00
1420 Sogndal (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1421 Aurland (-2019);2011;0.60;0.21;0.52;0.32;0.02;0.01;0.03;2.96;0.00;0.06;0.16;10.02;201.87;785.81;3.37;352.07;21.81;87.77;0.00
1421 Aurland (-2019);2013;0.60;0.22;0.51;0.33;0.02;0.01;0.03;2.97;0.00;0.08;0.15;10.01;198.49;789.40;3.37;352.21;21.81;87.40;0.00
1421 Aurland (-2019);2014;0.61;0.22;0.51;0.34;0.02;0.01;0.03;2.81;0.00;0.08;0.16;10.05;198.55;789.34;3.36;352.93;21.80;86.81;0.00
1421 Aurland (-2019);2015;0.62;0.22;0.49;0.34;0.02;0.01;0.03;2.85;0.00;0.08;0.15;10.13;198.19;789.37;3.36;352.93;21.80;87.01;0.00
1421 Aurland (-2019);2016;0.57;0.21;0.43;0.42;0.02;0.01;0.03;2.85;0.00;0.10;0.18;10.14;198.21;788.84;3.36;351.67;21.56;89.01;0.00
1421 Aurland (-2019);2017;0.61;0.22;0.47;0.46;0.03;0.01;0.03;2.87;0.00;0.10;0.19;10.17;208.81;780.79;7.63;352.07;11.77;91.40;0.00
1421 Aurland (-2019);2018;0.63;0.22;0.47;0.50;0.03;0.01;0.03;2.86;0.00;0.10;0.20;10.13;208.81;780.77;7.63;352.07;11.77;91.40;0.00
1421 Aurland (-2019);2019;0.62;0.23;0.47;0.50;0.03;0.01;0.03;2.85;0.00;0.10;0.20;10.13;208.83;780.94;7.64;352.36;11.77;90.99;0.00
1421 Aurland (-2019);2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1422 Lærdal (-2019);2011;0.74;0.43;0.69;0.33;0.04;0.02;0.03;3.68;0.02;0.29;0.11;14.28;269.93;740.15;3.87;238.75;2.75;66.35;0.00
