År;Kommune;Arbeiderpartiet;Fremskrittspartiet;Høyre;Kristelig Folkeparti;Senterpartiet;Sosialistisk Venstreparti;Venstre;Miljøpartiet de Grønne;Rødt;Andre lister
1979;K-3033 Ullensaker;3166;367;2633;455;885;215;434;0;0;0
1979;K-3034 Nes;3971;142;1165;429;1089;231;218;0;0;0
1979;K-3035 Eidsvoll;4122;220;1527;496;841;395;336;0;0;0
1979;K-3036 Nannestad;1687;109;767;287;554;115;126;0;0;0
1979;K-3037 Hurdal;641;20;176;244;199;23;124;0;0;0
1979;K-3038 Hole;805;35;845;124;266;64;78;0;0;0
1979;K-3039 Flå;443;15;212;61;103;4;9;0;0;0
1979;K-3040 Nesbyen;759;25;467;291;249;21;85;0;0;0
1979;K-3041 Gol;536;29;525;227;402;56;192;0;0;0
1979;K-3042 Hemsedal;142;5;249;146;246;14;59;0;0;0
1979;K-3043 Ål;652;29;510;362;457;40;354;0;0;0
1979;K-3044 Hol;741;44;754;196;282;38;198;0;0;0
1979;K-3045 Sigdal;710;36;502;100;686;28;17;0;0;0
1979;K-3046 Krødsherad;701;9;309;63;216;70;19;0;0;0
1979;K-3047 Modum;3326;114;1338;359;911;261;68;0;0;0
1979;K-3048 Øvre Eiker;3005;122;1990;480;1082;347;156;0;0;0
1979;K-3049 Lier;3695;235;3567;386;968;344;266;0;0;0
1979;K-3050 Flesberg;434;28;316;82;345;21;56;0;0;0
1979;K-3051 Rollag;311;9;176;98;222;14;24;0;0;0
1979;K-3052 Nore og Uvdal;715;46;287;141;384;15;14;0;0;0
1979;K-3053 Jevnaker;1509;38;548;177;210;251;43;0;0;0
1979;K-3054 Lunner;1699;61;627;226;534;121;100;0;0;0
1979;K-0301 Oslo;94808;13034;122596;15340;2396;15914;10013;0;0;0
1979;K-3401 Kongsvinger;4874;97;1552;425;774;499;309;0;0;0
1979;K-3403 Hamar;7603;201;3382;806;758;729;695;0;0;0
1979;K-3405 Lillehammer;5060;115;3023;822;1055;861;647;0;0;0
1979;K-3407 Gjøvik;7711;250;2646;1161;1121;511;674;0;0;0
1979;K-3411 Ringsaker;9270;190;2497;769;2199;481;313;0;0;0
1979;K-3412 Løten;2425;32;411;81;462;186;47;0;0;0
1979;K-3413 Stange;6148;120;1302;503;926;520;171;0;0;0
1979;K-3414 Nord-Odal;2043;23;220;127;226;192;36;0;0;0
1979;K-3415 Sør-Odal;2667;46;489;130;414;195;65;0;0;0
1979;K-3416 Eidskog;2204;24;381;219;456;140;24;0;0;0
1979;K-3417 Grue;2167;19;421;141;442;170;101;0;0;0
1979;K-3418 Åsnes;2364;44;519;311;550;739;58;0;0;0
1979;K-3419 Våler (Innlandet);1360;22;353;123;298;198;27;0;0;0
1979;K-3420 Elverum;4012;124;1938;335;1177;590;370;0;0;0
1979;K-3421 Trysil;2241;26;492;303;822;212;101;0;0;0
1979;K-3422 Åmot;1203;21;365;48;338;479;50;0;0;0
1979;K-3423 Stor-Elvdal;1253;32;282;42;300;187;33;0;0;0
1979;K-3424 Rendalen;1018;8;139;28;403;64;25;0;0;0
1979;K-3425 Engerdal;519;2;126;13;335;8;35;0;0;0
1979;K-3426 Tolga;272;10;117;36;466;20;29;0;0;0
1979;K-3427 Tynset;1038;26;381;170;918;124;182;0;0;0
1979;K-3428 Alvdal;592;7;142;68;529;24;64;0;0;0
1979;K-3429 Folldal;685;3;97;21;419;18;28;0;0;0
1979;K-3430 Os;488;6;103;69;342;24;17;0;0;0
1979;K-3431 Dovre;883;15;237;71;395;39;47;0;0;0
1979;K-3432 Lesja;454;16;184;133;444;32;29;0;0;0
1979;K-3433 Skjåk;650;11;118;24;439;28;69;0;0;0
1979;K-3434 Lom;633;12;137;52;445;27;61;0;0;0
1979;K-3435 Vågå;1227;20;212;43;553;113;46;0;0;0
1979;K-3436 Nord-Fron;1721;15;358;151;560;122;97;0;0;0
1979;K-3437 Sel;2000;22;416;127;518;202;56;0;0;0
1979;K-3438 Sør-Fron;1117;12;217;51;358;69;47;0;0;0
1979;K-3439 Ringebu;1484;29;402;142;607;71;93;0;0;0
1979;K-3440 Øyer;990;20;390;139;678;50;131;0;0;0
1979;K-3441 Gausdal;1887;101;311;206;742;158;149;0;0;0
1979;K-3442 Østre Toten;3653;155;1112;583;1229;235;342;0;0;0
1979;K-3443 Vestre Toten;3814;110;963;540;684;236;234;0;0;0
1979;K-3446 Gran;3210;116;988;458;1293;218;217;0;0;0
1979;K-3447 Søndre Land;2231;28;401;131;302;198;124;0;0;0
1979;K-3448 Nordre Land;2189;41;491;205;440;113;155;0;0;0
1979;K-3449 Sør-Aurdal;854;28;254;177;438;43;57;0;0;0
1979;K-3450 Etnedal;396;4;128;136;211;33;70;0;0;0
1979;K-3451 Nord-Aurdal;1266;33;707;361;787;59;64;0;0;0
1979;K-3452 Vestre Slidre;448;17;221;102;431;18;63;0;0;0
1979;K-3453 Øystre Slidre;484;22;267;89;413;28;171;0;0;0
1979;K-3454 Vang;277;9;177;85;362;10;12;0;0;0
1979;K-3801 Horten;4800;258;4390;722;329;379;477;0;0;0
1979;K-3802 Holmestrand;4111;198;2421;645;1063;257;234;0;0;0
1979;K-3803 Tønsberg;6229;807;8286;1916;1542;557;776;0;0;0
1979;K-3804 Sandefjord;6284;769;9832;2250;1370;538;1514;0;0;0
1979;K-3805 Larvik;7460;380;6268;2189;1481;809;1592;0;0;0
1979;K-3806 Porsgrunn;7740;271;3740;1773;345;847;855;0;0;0
1979;K-3807 Skien;9815;391;6002;3146;878;1341;1389;0;0;0
1979;K-3808 Notodden;3704;55;1243;838;463;348;275;0;0;0
1979;K-3811 Færder;2747;488;5309;714;327;415;424;0;0;0
1979;K-3812 Siljan;470;10;165;151;120;12;63;0;0;0
1979;K-3813 Bamble;2310;82;1388;634;244;232;209;0;0;0
1979;K-3814 Kragerø;2006;51;1047;818;289;427;448;0;0;0
1979;K-3815 Drangedal;1131;18;294;417;213;74;185;0;0;0
1979;K-3816 Nome;1710;20;633;480;432;279;229;0;0;0
1979;K-3817 Midt-Telemark;1841;97;709;564;622;170;420;0;0;0
1979;K-3818 Tinn;2343;20;954;267;434;238;199;0;0;0
1979;K-3819 Hjartdal;337;10;117;180;235;11;10;0;0;0
1979;K-3820 Seljord;505;6;287;289;181;81;116;0;0;0
1979;K-3821 Kviteseid;658;9;266;249;264;46;92;0;0;0
1979;K-3822 Nissedal;351;14;110;278;73;9;50;0;0;0
1979;K-3823 Fyresdal;461;2;88;82;116;9;43;0;0;0
1979;K-3824 Tokke;809;9;252;195;218;60;37;0;0;0
1979;K-3825 Vinje;862;20;257;238;480;133;93;0;0;0
1979;K-4201 Risør;1223;99;815;562;174;131;327;0;0;0
1979;K-4202 Grimstad;1533;321;2113;1429;480;106;269;0;0;0
1979;K-4203 Arendal;6182;653;5332;2392;712;424;1144;0;0;0
1979;K-4204 Kristiansand;7700;820;10547;6016;2462;1267;2734;0;0;2267
1979;K-4205 Lindesnes;1633;133;2329;1149;1316;330;894;0;0;743
1979;K-4206 Farsund;451;53;1273;450;505;117;492;0;0;1219
1979;K-4207 Flekkefjord;929;64;1281;793;364;100;421;0;0;204
1979;K-4211 Gjerstad;598;19;204;219;133;37;96;0;0;0
1979;K-4212 Vegårshei;372;43;179;251;78;11;30;0;0;0
1979;K-4213 Tvedestrand;897;291;807;490;244;28;189;0;0;0
1979;K-4214 Froland;765;46;275;323;251;33;94;0;0;0
1979;K-4215 Lillesand;630;200;1257;543;212;118;229;0;0;0
1979;K-4216 Birkenes;486;92;325;434;431;26;41;0;0;0
1979;K-4217 Åmli;652;77;113;122;160;37;33;0;0;0
1979;K-4218 Iveland;148;10;101;112;117;5;17;0;0;0
1979;K-4219 Evje og Hornnes;707;32;320;308;232;54;84;0;0;0
1979;K-4220 Bygland;243;6;124;105;264;6;17;0;0;0
1979;K-4221 Valle;287;5;134;126;273;26;21;0;0;0
1979;K-4222 Bykle;88;4;77;44;57;7;3;0;0;0
1979;K-4223 Vennesla;2122;48;732;1163;724;156;189;0;0;182
1979;K-4224 Åseral;66;4;60;78;211;2;12;0;0;31
1979;K-4225 Lyngdal;578;59;926;638;800;43;228;0;0;430
1979;K-4226 Hægebostad;139;5;135;200;148;5;40;0;0;158
1979;K-4227 Kvinesdal;588;25;597;688;231;90;149;0;0;141
1979;K-4228 Sirdal;129;5;166;152;298;10;60;0;0;43
1979;K-1101 Eigersund;1379;77;1871;1123;421;136;410;0;0;0
1979;K-1103 Stavanger;15134;1727;17557;6523;1546;2050;1956;0;0;0
1979;K-1106 Haugesund;4049;761;4681;2097;242;350;679;0;0;0
1979;K-1108 Sandnes;4796;681;5607;3071;1133;600;986;0;0;0
1979;K-1111 Sokndal;442;24;449;459;153;31;82;0;0;0
1979;K-1112 Lund;412;26;367;411;243;32;25;0;0;0
1979;K-1114 Bjerkreim;59;8;257;277;345;4;32;0;0;0
1979;K-1119 Hå;787;237;1640;1577;1124;96;128;0;0;0
1979;K-1120 Klepp;757;102;1584;868;800;79;173;0;0;0
1979;K-1121 Time;978;138;1526;961;885;124;209;0;0;0
1979;K-1122 Gjesdal;673;49;656;561;370;49;96;0;0;0
1979;K-1124 Sola;1081;206;2217;799;592;71;131;0;0;0
1979;K-1127 Randaberg;548;88;912;611;463;53;63;0;0;0
1979;K-1130 Strand;778;77;975;1000;301;138;218;0;0;0
1979;K-1133 Hjelmeland;115;23;288;376;424;15;32;0;0;0
1979;K-1134 Suldal;434;15;393;460;515;81;193;0;0;0
1979;K-1135 Sauda;1316;38;670;516;223;194;214;0;0;0
1979;K-1144 Kvitsøy;61;0;100;104;21;1;10;0;0;0
1979;K-1145 Bokn;49;2;102;77;97;5;3;0;0;0
1979;K-1146 Tysvær;460;73;712;935;474;66;220;0;0;0
1979;K-1149 Karmøy;2976;876;3917;3120;759;324;688;0;0;0
1979;K-1151 Utsira;12;6;60;13;40;2;11;0;0;0
1979;K-1160 Vindafjord;481;95;944;962;907;75;176;0;0;0
1979;K-4601 Bergen;29060;4774;40252;10507;1658;4566;6409;0;0;0
1979;K-4602 Kinn;1390;73;1785;1126;429;681;744;0;0;0
1979;K-4611 Etne;441;28;472;428;335;34;114;0;0;0
1979;K-4612 Sveio;289;76;445;581;232;28;85;0;0;0
1979;K-4613 Bømlo;523;66;1503;1536;155;76;306;0;0;0
1979;K-4614 Stord;1328;183;1886;1050;265;321;362;0;0;0
1979;K-4615 Fitjar;209;40;468;403;183;21;63;0;0;0
1979;K-4616 Tysnes;345;15;369;369;265;17;99;0;0;0
1979;K-4617 Kvinnherad;1156;84;1500;952;1355;142;313;0;0;0
1979;K-4618 Ullensvang;2363;100;1639;666;962;520;508;0;0;0
1979;K-4619 Eidfjord;241;19;163;46;94;8;10;0;0;0
1979;K-4620 Ulvik;204;8;131;37;177;31;84;0;0;0
1979;K-4621 Voss;2892;73;1433;899;1631;235;490;0;0;0
1979;K-4622 Kvam;946;80;986;967;718;168;340;0;0;0
1979;K-4623 Samnanger;424;22;226;238;100;21;30;0;0;0
1979;K-4624 Bjørnafjorden;1324;228;2160;1024;815;125;464;0;0;0
1979;K-4625 Austevoll;243;20;676;421;278;21;55;0;0;0
1979;K-4626 Øygarden;1647;275;2496;1727;459;159;404;0;0;0
1979;K-4627 Askøy;2024;205;1989;881;171;259;1044;0;0;0
1979;K-4628 Vaksdal;1136;30;350;469;179;105;103;0;0;0
1979;K-4629 Modalen;22;1;27;21;53;2;5;0;0;0
1979;K-4630 Osterøy;702;79;602;458;554;89;179;0;0;0
1979;K-4631 Alver;1760;150;2085;1769;1355;177;568;0;0;0
1979;K-4632 Austrheim;225;20;498;182;65;15;25;0;0;0
1979;K-4633 Fedje;107;4;77;84;10;4;2;0;0;0
1979;K-4634 Masfjorden;310;11;186;187;146;11;88;0;0;0
1979;K-4635 Gulen;456;10;333;213;212;18;30;0;0;0
1979;K-4636 Solund;86;4;233;85;59;3;42;0;0;0
1979;K-4637 Hyllestad;210;4;170;278;122;10;105;0;0;0
1979;K-4638 Høyanger;1209;34;379;245;265;236;115;0;0;0
1979;K-4639 Vik;313;4;240;114;458;26;47;0;0;0
1979;K-4640 Sogndal;1240;50;935;562;800;183;910;0;0;0
1979;K-4641 Aurland;323;7;332;67;159;20;53;0;0;0
1979;K-4642 Lærdal;434;8;140;77;361;46;60;0;0;0
1979;K-4643 Årdal;2276;13;329;119;90;155;72;0;0;0
1979;K-4644 Luster;1041;15;282;450;669;52;108;0;0;0
1979;K-4645 Askvoll;218;20;208;203;692;15;90;0;0;0
1979;K-4646 Fjaler;516;13;262;216;435;74;97;0;0;0
1979;K-4647 Sunnfjord;1364;28;1817;1502;1608;193;481;0;0;0
1979;K-4648 Bremanger;751;9;517;345;436;65;301;0;0;0
1979;K-4649 Stad;721;47;1196;707;925;69;329;0;0;0
1979;K-4650 Gloppen;351;30;523;637;1365;71;293;0;0;0
1979;K-4651 Stryn;498;32;809;644;1040;26;124;0;0;0
1979;K-1505 Kristiansund;4729;173;3231;992;306;372;1246;0;0;26
1979;K-1506 Molde;3699;176;3013;2366;1248;737;1001;0;0;67
1979;K-1507 Ålesund;5814;378;7302;4717;1845;790;2251;0;0;452
1979;K-1511 Vanylven;323;13;414;384;475;30;192;0;0;32
1979;K-1514 Sande;201;14;287;617;173;19;231;0;0;136
1979;K-1515 Herøy (Møre og Romsdal);659;26;1061;1088;292;55;548;0;0;22
1979;K-1516 Ulstein;381;9;611;747;282;66;347;0;0;10
1979;K-1517 Hareid;209;6;391;371;141;75;826;0;0;5
1979;K-1520 Ørsta;914;39;792;1063;1074;192;680;0;0;79
1979;K-1525 Stranda;448;14;389;605;331;29;160;0;0;317
1979;K-1528 Sykkylven;532;20;555;641;441;42;187;0;0;709
1979;K-1531 Sula;453;47;651;738;88;43;230;0;0;832
1979;K-1532 Giske;443;44;780;1118;275;45;195;0;0;10
1979;K-1535 Vestnes;547;54;455;486;469;95;195;0;0;390
1979;K-1539 Rauma;1116;57;800;741;568;91;299;0;0;21
1979;K-1547 Aukra;257;34;283;361;207;35;121;0;0;13
1979;K-1554 Averøy;799;34;399;392;417;46;321;0;0;51
1979;K-1557 Gjemnes;389;15;200;320;438;22;80;0;0;22
1979;K-1560 Tingvoll;624;15;259;299;372;65;147;0;0;8
1979;K-1563 Sunndal;1797;41;520;348;554;255;268;0;0;10
1979;K-1566 Surnadal;1252;48;356;331;799;40;149;0;0;10
1979;K-1573 Smøla;338;10;246;166;215;273;153;0;0;11
1979;K-1576 Aure;649;9;247;343;380;31;188;0;0;170
1979;K-1577 Volda;720;36;890;1035;819;154;771;0;0;199
1979;K-1578 Fjord;182;9;310;258;597;26;151;0;0;26
1979;K-1579 Hustadvika;1545;86;1003;978;1259;160;307;0;0;89
1979;K-5001 Trondheim;27025;1224;22253;4384;3139;4309;3404;0;0;0
1979;K-5006 Steinkjer;4949;126;1630;492;2798;448;1179;0;0;0
1979;K-5007 Namsos;3027;53;1342;564;869;241;578;0;0;0
1979;K-5014 Frøya;865;10;432;348;365;73;366;0;0;0
1979;K-5020 Osen;195;4;115;95;147;12;60;0;0;0
1979;K-5021 Oppdal;874;10;597;335;604;41;135;0;0;0
1979;K-5022 Rennebu;477;10;164;253;364;14;111;0;0;0
1979;K-5025 Røros;1480;19;540;115;310;142;166;0;0;0
1979;K-5026 Holtålen;944;21;90;120;158;103;33;0;0;0
1979;K-5027 Midtre Gauldal;1231;16;362;399;778;96;244;0;0;0
1979;K-5028 Melhus;2088;59;910;613;1226;158;284;0;0;0
1979;K-5029 Skaun;850;18;358;215;559;113;132;0;0;0
1979;K-5031 Malvik;2002;41;848;186;323;232;227;0;0;0
1979;K-5032 Selbu;847;14;330;145;449;168;133;0;0;0
1979;K-5033 Tydal;246;1;63;14;74;22;56;0;0;0
1979;K-5034 Meråker;821;13;109;46;143;118;295;0;0;0
1979;K-5035 Stjørdal;3048;103;1170;630;1369;268;578;0;0;0
1979;K-5036 Frosta;394;79;166;154;300;16;77;0;0;0
1979;K-5037 Levanger;2724;116;1124;762;1480;347;807;0;0;0
1979;K-5038 Verdal;2665;97;655;245;1117;235;487;0;0;0
1979;K-5041 Snåase - Snåsa;543;0;117;15;561;39;180;0;0;0
1979;K-5042 Lierne;291;1;90;76;180;11;106;0;0;0
1979;K-5043 Raarvihke - Røyrvik;167;1;41;59;50;23;50;0;0;0
1979;K-5044 Namsskogan;406;10;76;66;117;14;24;0;0;0
1979;K-5045 Grong;625;7;183;31;419;39;143;0;0;0
1979;K-5046 Høylandet;307;1;54;35;236;6;124;0;0;0
1979;K-5047 Overhalla;589;10;273;73;620;46;159;0;0;0
1979;K-5049 Flatanger;190;47;114;86;144;5;61;0;0;0
1979;K-5052 Leka;202;2;39;15;138;21;31;0;0;0
1979;K-5053 Inderøy;1368;20;236;268;1024;96;327;0;0;0
1979;K-5054 Indre Fosen;1514;53;755;696;1361;80;275;0;0;0
1979;K-5055 Heim;0;0;0;0;0;0;0;0;0;0
1979;K-5056 Hitra;0;0;0;0;0;0;0;0;0;0
1979;K-5057 Ørland;1234;65;1001;466;1175;101;221;0;0;0
1979;K-5058 Åfjord;528;26;532;468;648;29;136;0;0;0
1979;K-5059 Orkland;0;0;0;0;0;0;0;0;0;0
1979;K-5060 Nærøysund;1626;31;656;360;914;229;436;0;0;0
1979;K-5061 Rindal;329;4;98;148;426;16;20;0;0;0
1979;K-1804 Bodø;5020;341;5433;1547;867;847;930;0;0;25
1979;K-1806 Narvik;0;0;0;0;0;0;0;0;0;0
1979;K-1811 Bindal;503;7;140;144;224;122;26;0;0;6
1979;K-1812 Sømna;353;8;170;81;370;42;6;0;0;2
1979;K-1813 Brønnøy;1031;38;773;285;271;244;99;0;0;7
1979;K-1815 Vega;367;3;122;83;173;52;47;0;0;0
1979;K-1816 Vevelstad;208;6;76;35;54;21;9;0;0;0
1979;K-1818 Herøy (Nordland);524;10;179;115;60;13;42;0;0;0
1979;K-1820 Alstahaug;1103;29;865;248;343;101;201;0;0;67
1979;K-1822 Leirfjord;410;15;158;101;336;36;40;0;0;18
1979;K-1824 Vefsn;2832;53;1232;428;602;229;368;0;0;21
1979;K-1825 Grane;482;6;93;53;184;25;13;0;0;4
1979;K-1826 Hattfjelldal;456;1;50;63;231;64;56;0;0;4
1979;K-1827 Dønna;302;11;232;101;149;80;16;0;0;2
1979;K-1828 Nesna;320;7;170;78;126;63;55;0;0;5
1979;K-1832 Hemnes;995;21;468;182;266;132;73;0;0;19
1979;K-1833 Rana;5026;135;1952;532;536;1126;339;0;0;87
1979;K-1834 Lurøy;308;10;384;203;123;34;26;0;0;3
1979;K-1835 Træna;71;2;48;87;51;4;9;0;0;0
1979;K-1836 Rødøy;128;12;283;281;187;21;47;0;0;3
1979;K-1837 Meløy;1207;28;942;539;167;170;132;0;0;33
1979;K-1838 Gildeskål;532;26;357;175;136;40;72;0;0;6
1979;K-1839 Beiarn;369;7;131;60;147;22;18;0;0;3
1979;K-1840 Saltdal;939;21;515;187;228;156;142;0;0;14
1979;K-1841 Fauske - Fuosko;2638;55;982;140;228;252;433;0;0;7
1979;K-1845 Sørfold;750;14;219;139;232;55;29;0;0;1
1979;K-1848 Steigen;380;12;258;188;598;79;78;0;0;7
1979;K-1851 Lødingen;539;9;593;77;150;72;85;0;0;2
1979;K-1853 Evenes;323;13;187;105;135;22;47;0;0;12
1979;K-1856 Røst;155;9;58;34;41;8;44;0;0;3
1979;K-1857 Værøy;216;2;101;65;28;3;10;0;0;4
1979;K-1859 Flakstad;313;21;177;150;178;33;21;0;0;5
1979;K-1860 Vestvågøy;1745;186;1069;812;653;177;136;0;0;52
1979;K-1865 Vågan;1349;80;1380;290;278;187;252;0;0;19
1979;K-1866 Hadsel;1330;55;816;796;294;237;268;0;0;13
1979;K-1867 Bø;541;27;492;245;96;86;655;0;0;16
1979;K-1868 Øksnes;442;23;668;371;149;103;128;0;0;62
1979;K-1870 Sortland - Suortá;1162;44;1079;316;270;262;263;0;0;10
1979;K-1871 Andøy;1069;44;1109;291;317;115;301;0;0;66
1979;K-1874 Moskenes;474;13;111;91;33;27;15;0;0;0
1979;K-1875 Hamarøy;0;0;0;0;0;0;0;0;0;0
1979;K-5401 Tromsø;5932;439;6364;1536;942;1395;1330;0;0;0
1979;K-5402 Harstad;3380;224;3978;810;581;357;451;0;0;0
1979;K-5403 Alta;1716;62;958;616;304;346;618;0;0;45
1979;K-5404 Vardø;908;11;337;60;16;166;276;0;0;10
1979;K-5405 Vadsø;1220;29;733;214;84;233;99;0;0;32
1979;K-5406 Hammerfest;2481;24;1010;302;231;299;131;0;0;44
1979;K-5411 Kvæfjord;600;8;418;99;235;78;221;0;0;0
1979;K-5412 Tjeldsund;1033;39;689;373;143;102;139;0;0;4
1979;K-5413 Ibestad;443;15;264;151;149;51;259;0;0;0
1979;K-5414 Gratangen;463;11;197;80;148;37;28;0;0;0
1979;K-5415 Loabák - Lavangen;362;1;265;36;31;13;21;0;0;0
1979;K-5416 Bardu;800;16;513;100;422;62;49;0;0;0
1979;K-5417 Salangen;561;4;231;105;165;60;30;0;0;0
1979;K-5418 Målselv;1116;31;1086;205;465;152;212;0;0;0
1979;K-5419 Sørreisa;858;22;327;188;103;42;27;0;0;0
1979;K-5420 Dyrøy;280;11;165;95;197;30;23;0;0;0
1979;K-5421 Senja;3330;76;1541;1019;580;337;276;0;0;0
1979;K-5422 Balsfjord;1267;30;571;318;463;121;173;0;0;0
1979;K-5423 Karlsøy;620;5;180;63;242;24;56;0;0;0
1979;K-5424 Lyngen;783;15;281;228;114;173;57;0;0;0
1979;K-5425 Storfjord - Omasvuotna - Omasvuono;464;7;133;101;59;122;20;0;0;0
1979;K-5426 Gáivuotna - Kåfjord - Kaivuono;546;14;182;311;143;121;15;0;0;0
1979;K-5427 Skjervøy;494;7;278;238;148;95;213;0;0;0
1979;K-5428 Nordreisa;962;14;382;232;226;125;67;0;0;0
1979;K-5429 Kvænangen;336;9;175;183;36;36;24;0;0;0
1979;K-5430 Guovdageaidnu - Kautokeino;244;9;205;127;89;11;80;0;0;335
1979;K-5432 Loppa;491;5;114;92;83;97;13;0;0;9
1979;K-5433 Hasvik;583;14;171;51;18;22;10;0;0;0
1979;K-5434 Måsøy;421;4;154;57;159;94;14;0;0;3
1979;K-5435 Nordkapp;973;4;504;138;107;229;8;0;0;9
1979;K-5436 Porsanger - Porsángu - Porsanki ;1003;11;562;172;108;79;21;0;0;53
1979;K-5437 Kárásjohka - Karasjok;490;3;178;97;89;30;18;0;0;408
1979;K-5438 Lebesby;443;8;162;67;48;52;6;0;0;8
1979;K-5439 Gamvik;464;16;93;57;30;51;11;0;0;6
1979;K-5440 Berlevåg;369;6;160;52;18;87;8;0;0;5
1979;K-5441 Deatnu - Tana;594;14;325;136;214;60;53;0;0;110
1979;K-5442 Unjárga - Nesseby;298;2;137;21;71;25;8;0;0;69
1979;K-5443 Båtsfjord;575;14;250;48;4;75;11;0;0;3
1979;K-5444 Sør-Varanger;2095;27;1471;234;206;486;111;0;0;44
1979;K-21-22 Svalbard og Jan Mayen;0;0;0;0;0;0;0;0;0;0
1979;K-23 Kontinentalsokkelen;0;0;0;0;0;0;0;0;0;0
1979;K-Rest Delte kommuner og uoppgitt;11015;280;5875;2718;3884;1246;1556;0;0;240
1983;K-3001 Halden;7912;854;2661;1448;762;762;316;0;0;0
1983;K-3002 Moss;7883;1725;6435;890;500;930;622;0;0;0
1983;K-3003 Sarpsborg;14312;1253;4763;2296;944;979;628;0;0;0
1983;K-3004 Fredrikstad;18713;1971;8733;2925;1013;1400;1079;0;0;0
1983;K-3005 Drammen;18590;3155;13374;2209;773;1435;651;0;0;0
1983;K-3006 Kongsberg;4899;723;3164;383;673;540;975;0;0;0
1983;K-3007 Ringerike;8086;727;3780;533;657;723;347;0;0;0
1983;K-3011 Hvaler;539;75;528;147;59;77;28;0;0;0
1983;K-3012 Aremark;377;31;113;153;150;11;4;0;0;0
1983;K-3013 Marker;853;47;248;387;382;13;16;0;0;0
1983;K-3014 Indre Østfold;6488;1173;4165;1881;2571;517;559;0;0;0
1983;K-3015 Skiptvet;547;130;211;217;298;32;74;0;0;0
1983;K-3016 Rakkestad;1486;189;589;695;875;36;80;0;0;0
1983;K-3017 Råde;1124;225;707;469;368;70;45;0;0;0
1983;K-3018 Våler (Viken);423;190;531;157;257;88;45;0;0;0
1983;K-3019 Vestby;1797;419;1751;218;411;225;189;0;0;0
1983;K-3020 Nordre Follo;5583;2121;8603;962;559;1298;804;0;0;0
1983;K-3021 Ås;1593;430;1725;331;847;402;428;0;0;0
1983;K-3022 Frogn;1274;519;1799;124;278;190;264;0;0;0
1983;K-3023 Nesodden;1565;549;1943;333;123;537;373;0;0;0
1983;K-3024 Bærum;8472;4665;24318;1710;721;2543;2103;0;0;0
1983;K-3025 Asker;9093;2864;12533;1390;1100;1727;1586;0;0;0
1983;K-3026 Aurskog-Høland;3866;355;1039;723;1142;213;151;0;0;0
1983;K-3027 Rælingen;3463;459;1819;293;161;399;167;0;0;0
1983;K-3028 Enebakk;1502;377;994;241;249;158;168;0;0;0
1983;K-3029 Lørenskog;5628;1019;3353;522;214;807;435;0;0;0
1983;K-3030 Lillestrøm;13104;1725;7422;1253;1325;1391;918;0;0;0
1983;K-3031 Nittedal;2828;684;2232;251;266;429;451;0;0;0
1983;K-3032 Gjerdrum;682;97;495;158;287;50;44;0;0;0
1983;K-3033 Ullensaker;3494;807;2492;353;740;249;295;0;0;0
1983;K-3034 Nes;4372;399;1073;350;956;255;174;0;0;0
1983;K-3035 Eidsvoll;4477;557;1604;403;717;333;308;0;0;0
1983;K-3036 Nannestad;1895;242;805;281;443;135;97;0;0;0
1983;K-3037 Hurdal;724;44;156;193;159;34;123;0;0;0
1983;K-3038 Hole;792;109;905;103;254;77;76;0;0;0
1983;K-3039 Flå;436;33;194;63;94;3;4;0;0;0
1983;K-3040 Nesbyen;787;57;425;220;315;32;75;0;0;0
1983;K-3041 Gol;637;79;552;190;393;54;154;0;0;0
1983;K-3042 Hemsedal;175;14;233;131;237;21;59;0;0;0
1983;K-3043 Ål;782;78;554;324;494;88;203;0;0;0
1983;K-3044 Hol;882;127;746;156;237;46;146;0;0;0
1983;K-3045 Sigdal;799;83;545;49;636;20;53;0;0;0
1983;K-3046 Krødsherad;706;85;311;41;194;94;17;0;0;0
1983;K-3047 Modum;3751;234;1267;289;824;202;84;0;0;0
1983;K-3048 Øvre Eiker;3508;392;1967;372;850;288;152;0;0;0
1983;K-3049 Lier;3995;679;3311;362;834;350;222;0;0;0
1983;K-3050 Flesberg;466;63;365;62;317;20;53;0;0;0
1983;K-3051 Rollag;358;28;162;77;203;17;27;0;0;0
1983;K-3052 Nore og Uvdal;822;45;232;112;481;14;18;0;0;0
1983;K-3053 Jevnaker;1927;96;591;109;185;210;38;0;0;0
1983;K-3054 Lunner;2186;193;641;194;522;163;60;0;0;0
1983;K-0301 Oslo;99202;27037;105870;12638;2097;19151;8336;0;0;0
1983;K-3401 Kongsvinger;5487;576;1392;286;526;591;253;0;0;0
1983;K-3403 Hamar;8197;524;2975;613;633;967;618;0;0;0
1983;K-3405 Lillehammer;5533;442;2910;662;927;881;578;0;0;0
1983;K-3407 Gjøvik;8231;660;2397;1010;1052;621;540;0;0;0
1983;K-3411 Ringsaker;9892;615;2444;640;1865;755;299;0;0;0
1983;K-3412 Løten;2589;89;458;56;382;234;58;0;0;0
1983;K-3413 Stange;6651;320;1142;436;769;625;198;0;0;0
1983;K-3414 Nord-Odal;2145;46;240;105;176;250;23;0;0;0
1983;K-3415 Sør-Odal;2867;98;458;94;395;270;51;0;0;0
1983;K-3416 Eidskog;2277;77;373;179;303;158;100;0;0;0
1983;K-3417 Grue;2288;61;426;123;372;198;65;0;0;0
