;År;Kommunenr;Kommunenavn;Arbeiderpartiet;Fremskrittspartiet;Høyre;Kristelig Folkeparti;Senterpartiet;Sosialistisk Venstreparti;Venstre;Miljøpartiet de Grønne;Rødt;Andre lister;stemmer totalt;Arbeiderpartiet-prosent;Fremskrittspartiet-prosent;Høyre-prosent;Kristelig Folkeparti-prosent;Senterpartiet-prosent;Sosialistisk Venstreparti-prosent;Venstre-prosent;Miljøpartiet de Grønne-prosent;Rødt-prosent;Andre lister-prosent
3948;2015;Rest;Delte;7955;1742;3577;881;2650;883;877;759;433;298;20055;0.397;0.087;0.178;0.044;0.132;0.044;0.044;0.038;0.022;0.015
3949;2019;3001;Halden;3172;920;2854;474;2732;593;275;982;678;558;13238;0.24;0.069;0.216;0.036;0.206;0.045;0.021;0.074;0.051;0.042
3950;2019;3002;Moss;6066;1929;4570;493;2238;1320;864;1599;1340;1082;21501;0.282;0.09;0.213;0.023;0.104;0.061;0.04;0.074;0.062;0.05
3951;2019;3003;Sarpsborg;7471;2410;2936;878;3699;685;280;1118;917;2459;22853;0.327;0.105;0.128;0.038;0.162;0.03;0.012;0.049;0.04;0.108
3952;2019;3004;Fredrikstad;11403;3446;5414;1112;3497;1768;479;2491;1533;2586;33729;0.338;0.102;0.161;0.033;0.104;0.052;0.014;0.074;0.045;0.077
3953;2019;3005;Drammen;11765;4684;12569;1165;4059;2029;922;3153;1143;3708;45197;0.26;0.104;0.278;0.026;0.09;0.045;0.02;0.07;0.025;0.082
3954;2019;3006;Kongsberg;2857;817;2281;205;3075;554;318;997;268;474;11846;0.241;0.069;0.193;0.017;0.26;0.047;0.027;0.084;0.023;0.04
3955;2019;3007;Ringerike;3435;1196;2346;222;2699;607;283;663;421;607;12479;0.275;0.096;0.188;0.018;0.216;0.049;0.023;0.053;0.034;0.049
3956;2019;3011;Hvaler;704;294;414;64;373;115;27;138;81;138;2348;0.3;0.125;0.176;0.027;0.159;0.049;0.011;0.059;0.034;0.059
3957;2019;3012;Aremark;112;26;85;59;414;10;6;27;9;17;765;0.146;0.034;0.111;0.077;0.541;0.013;0.008;0.035;0.012;0.022
3958;2019;3013;Marker;400;64;171;126;609;30;54;39;34;54;1581;0.253;0.04;0.108;0.08;0.385;0.019;0.034;0.025;0.022;0.034
3959;2019;3014;Indre;3461;1344;4089;690;5019;585;310;769;484;764;17515;0.198;0.077;0.233;0.039;0.287;0.033;0.018;0.044;0.028;0.044
3960;2019;3015;Skiptvet;423;120;187;79;540;33;7;49;38;101;1577;0.268;0.076;0.119;0.05;0.342;0.021;0.004;0.031;0.024;0.064
3961;2019;3016;Rakkestad;677;261;347;241;1363;50;14;101;55;168;3277;0.207;0.08;0.106;0.074;0.416;0.015;0.004;0.031;0.017;0.051
3962;2019;3017;Råde;562;269;995;226;795;56;55;194;62;228;3442;0.163;0.078;0.289;0.066;0.231;0.016;0.016;0.056;0.018;0.066
3963;2019;3018;Våler;398;213;516;97;651;84;20;95;71;114;2259;0.176;0.094;0.228;0.043;0.288;0.037;0.009;0.042;0.031;0.05
3964;2019;3019;Vestby;2125;602;1982;168;835;423;271;854;263;411;7934;0.268;0.076;0.25;0.021;0.105;0.053;0.034;0.108;0.033;0.052
3965;2019;3020;Nordre;6660;2163;8782;803;2067;1590;1511;2929;864;1577;28946;0.23;0.075;0.303;0.028;0.071;0.055;0.052;0.101;0.03;0.054
3966;2019;3021;Ås;2033;670;1653;234;1188;726;527;1138;462;435;9066;0.224;0.074;0.182;0.026;0.131;0.08;0.058;0.126;0.051;0.048
3967;2019;3022;Frogn;1456;571;2741;177;556;428;479;864;228;335;7835;0.186;0.073;0.35;0.023;0.071;0.055;0.061;0.11;0.029;0.043
3968;2019;3023;Nesodden;1993;538;2071;240;664;1067;464;1889;979;273;10178;0.196;0.053;0.203;0.024;0.065;0.105;0.046;0.186;0.096;0.027
3969;2019;3024;Bærum;9818;4206;27474;1211;2576;2795;5759;6982;1568;2319;64708;0.152;0.065;0.425;0.019;0.04;0.043;0.089;0.108;0.024;0.036
3970;2019;3025;Asker;8250;3205;18121;881;2876;2028;2675;4975;1184;1555;45750;0.18;0.07;0.396;0.019;0.063;0.044;0.058;0.109;0.026;0.034
3971;2019;3026;Aurskog-Høland;2362;831;790;348;1935;192;76;215;176;353;7278;0.325;0.114;0.109;0.048;0.266;0.026;0.01;0.03;0.024;0.049
3972;2019;3027;Rælingen;2958;653;1618;177;539;338;238;416;207;584;7728;0.383;0.084;0.209;0.023;0.07;0.044;0.031;0.054;0.027;0.076
3973;2019;3028;Enebakk;1047;544;941;120;960;210;89;159;110;315;4495;0.233;0.121;0.209;0.027;0.214;0.047;0.02;0.035;0.024;0.07
3974;2019;3029;Lørenskog;5271;1453;4289;345;1178;899;577;1156;592;1396;17156;0.307;0.085;0.25;0.02;0.069;0.052;0.034;0.067;0.035;0.081
3975;2019;3030;Lillestrøm;10637;3655;7615;893;4495;1807;1013;2340;1028;2874;36357;0.293;0.101;0.209;0.025;0.124;0.05;0.028;0.064;0.028;0.079
3976;2019;3031;Nittedal;2512;1087;2723;300;1044;625;539;982;443;746;11001;0.228;0.099;0.248;0.027;0.095;0.057;0.049;0.089;0.04;0.068
3977;2019;3032;Gjerdrum;713;270;768;138;605;95;89;173;72;153;3076;0.232;0.088;0.25;0.045;0.197;0.031;0.029;0.056;0.023;0.05
3978;2019;3033;Ullensaker;4105;3080;2683;256;1855;556;352;679;371;792;14729;0.279;0.209;0.182;0.017;0.126;0.038;0.024;0.046;0.025;0.054
3979;2019;3034;Nes;2951;1119;1221;225;2294;330;220;536;345;577;9818;0.301;0.114;0.124;0.023;0.234;0.034;0.022;0.055;0.035;0.059
3980;2019;3035;Eidsvoll;2595;1232;1728;287;2007;522;183;608;389;551;10102;0.257;0.122;0.171;0.028;0.199;0.052;0.018;0.06;0.039;0.055
3981;2019;3036;Nannestad;1529;657;1006;153;965;171;172;271;125;432;5481;0.279;0.12;0.184;0.028;0.176;0.031;0.031;0.049;0.023;0.079
3982;2019;3037;Hurdal;246;145;171;80;311;46;46;122;36;59;1262;0.195;0.115;0.135;0.063;0.246;0.036;0.036;0.097;0.029;0.047
3983;2019;3038;Hole;642;201;1059;96;515;135;45;181;64;112;3050;0.21;0.066;0.347;0.031;0.169;0.044;0.015;0.059;0.021;0.037
3984;2019;3039;Flå;132;40;48;4;214;7;2;18;3;13;481;0.274;0.083;0.1;0.008;0.445;0.015;0.004;0.037;0.006;0.027
3985;2019;3040;Nesbyen;333;59;254;35;562;38;13;50;21;65;1430;0.233;0.041;0.178;0.024;0.393;0.027;0.009;0.035;0.015;0.045
3986;2019;3041;Gol;541;102;394;57;617;83;43;60;22;68;1987;0.272;0.051;0.198;0.029;0.311;0.042;0.022;0.03;0.011;0.034
3987;2019;3042;Hemsedal;156;54;265;88;355;47;37;51;12;25;1090;0.143;0.05;0.243;0.081;0.326;0.043;0.034;0.047;0.011;0.023
3988;2019;3043;Ål;448;105;351;89;832;102;66;85;44;86;2208;0.203;0.048;0.159;0.04;0.377;0.046;0.03;0.038;0.02;0.039
3989;2019;3044;Hol;530;83;479;35;616;49;51;69;29;59;2000;0.265;0.042;0.24;0.018;0.308;0.024;0.026;0.034;0.014;0.03
3990;2019;3045;Sigdal;213;105;184;7;961;21;17;29;17;46;1600;0.133;0.066;0.115;0.004;0.601;0.013;0.011;0.018;0.011;0.029
3991;2019;3046;Krødsherad;201;43;138;10;396;20;11;13;9;27;868;0.232;0.05;0.159;0.012;0.456;0.023;0.013;0.015;0.01;0.031
3992;2019;3047;Modum;1941;689;782;140;1499;206;94;231;106;249;5937;0.327;0.116;0.132;0.024;0.252;0.035;0.016;0.039;0.018;0.042
3993;2019;3048;Øvre;1932;749;1752;200;2079;331;143;319;170;431;8106;0.238;0.092;0.216;0.025;0.256;0.041;0.018;0.039;0.021;0.053
3994;2019;3049;Lier;2801;1036;4212;256;1397;548;398;882;195;526;12251;0.229;0.085;0.344;0.021;0.114;0.045;0.032;0.072;0.016;0.043
3995;2019;3050;Flesberg;183;151;169;15;563;22;15;47;21;36;1222;0.15;0.124;0.138;0.012;0.461;0.018;0.012;0.038;0.017;0.029
3996;2019;3051;Rollag;179;21;41;17;392;8;2;12;10;18;700;0.256;0.03;0.059;0.024;0.56;0.011;0.003;0.017;0.014;0.026
3997;2019;3052;Nore;195;67;108;20;684;35;3;13;7;21;1153;0.169;0.058;0.094;0.017;0.593;0.03;0.003;0.011;0.006;0.018
3998;2019;3053;Jevnaker;983;246;419;37;524;168;24;133;83;232;2849;0.345;0.086;0.147;0.013;0.184;0.059;0.008;0.047;0.029;0.081
3999;2019;3054;Lunner;1278;287;783;63;799;171;77;232;153;196;4039;0.316;0.071;0.194;0.016;0.198;0.042;0.019;0.057;0.038;0.049
4000;2019;0301;Oslo;73122;19272;92833;6346;7980;33258;21110;55772;26302;26829;362824;0.202;0.053;0.256;0.017;0.022;0.092;0.058;0.154;0.072;0.074
4001;2019;3401;Kongsvinger;2550;596;951;130;1773;344;135;278;197;106;7060;0.361;0.084;0.135;0.018;0.251;0.049;0.019;0.039;0.028;0.015
4002;2019;3403;Hamar;5066;699;2371;395;1764;1203;705;1055;496;142;13896;0.365;0.05;0.171;0.028;0.127;0.087;0.051;0.076;0.036;0.01
4003;2019;3405;Lillehammer;3986;616;2258;248;2542;954;409;1311;665;137;13126;0.304;0.047;0.172;0.019;0.194;0.073;0.031;0.1;0.051;0.01
4004;2019;3407;Gjøvik;4567;541;2502;322;2770;654;373;623;575;190;13117;0.348;0.041;0.191;0.025;0.211;0.05;0.028;0.047;0.044;0.014
4005;2019;3411;Ringsaker;6028;778;1416;248;3729;574;216;676;329;94;14088;0.428;0.055;0.101;0.018;0.265;0.041;0.015;0.048;0.023;0.007
4006;2019;3412;Løten;1126;139;211;70;1235;156;42;151;67;41;3238;0.348;0.043;0.065;0.022;0.381;0.048;0.013;0.047;0.021;0.013
4007;2019;3413;Stange;3774;723;828;359;2492;544;252;552;308;131;9963;0.379;0.073;0.083;0.036;0.25;0.055;0.025;0.055;0.031;0.013
4008;2019;3414;Nord-Odal;831;151;181;25;785;166;14;44;56;30;2283;0.364;0.066;0.079;0.011;0.344;0.073;0.006;0.019;0.025;0.013
4009;2019;3415;Sør-Odal;1173;292;424;18;814;202;65;106;113;51;3258;0.36;0.09;0.13;0.006;0.25;0.062;0.02;0.033;0.035;0.016
4010;2019;3416;Eidskog;792;185;299;29;903;72;34;76;40;62;2492;0.318;0.074;0.12;0.012;0.362;0.029;0.014;0.03;0.016;0.025
4011;2019;3417;Grue;699;165;238;10;739;55;19;51;41;27;2044;0.342;0.081;0.116;0.005;0.362;0.027;0.009;0.025;0.02;0.013
4012;2019;3418;Åsnes;974;222;186;42;1126;78;95;58;54;36;2871;0.339;0.077;0.065;0.015;0.392;0.027;0.033;0.02;0.019;0.013
4013;2019;3419;Våler;481;100;113;15;550;66;33;40;36;29;1463;0.329;0.068;0.077;0.01;0.376;0.045;0.023;0.027;0.025;0.02
4014;2019;3420;Elverum;3344;654;1167;116;2023;559;106;430;209;95;8703;0.384;0.075;0.134;0.013;0.232;0.064;0.012;0.049;0.024;0.011
4015;2019;3421;Trysil;1118;170;382;52;1202;130;29;75;32;52;3242;0.345;0.052;0.118;0.016;0.371;0.04;0.009;0.023;0.01;0.016
4016;2019;3422;Åmot;477;124;171;9;608;121;26;62;39;26;1663;0.287;0.075;0.103;0.005;0.366;0.073;0.016;0.037;0.023;0.016
4017;2019;3423;Stor-Elvdal;405;75;92;7;421;72;28;39;29;11;1179;0.344;0.064;0.078;0.006;0.357;0.061;0.024;0.033;0.025;0.009
4018;2019;3424;Rendalen;317;31;42;6;462;53;4;17;18;2;952;0.333;0.033;0.044;0.006;0.485;0.056;0.004;0.018;0.019;0.002
4019;2019;3425;Engerdal;204;31;53;0;362;16;2;16;14;5;703;0.29;0.044;0.075;0.0;0.515;0.023;0.003;0.023;0.02;0.007
4020;2019;3426;Tolga;130;14;20;4;364;177;23;35;15;2;784;0.166;0.018;0.026;0.005;0.464;0.226;0.029;0.045;0.019;0.003
4021;2019;3427;Tynset;523;70;146;64;1440;184;46;135;38;17;2663;0.196;0.026;0.055;0.024;0.541;0.069;0.017;0.051;0.014;0.006
4022;2019;3428;Alvdal;267;21;96;35;529;30;22;48;12;6;1066;0.25;0.02;0.09;0.033;0.496;0.028;0.021;0.045;0.011;0.006
4023;2019;3429;Folldal;234;23;26;5;406;27;3;18;74;1;817;0.286;0.028;0.032;0.006;0.497;0.033;0.004;0.022;0.091;0.001
4024;2019;3430;Os;248;14;18;25;522;75;3;35;18;4;962;0.258;0.015;0.019;0.026;0.543;0.078;0.003;0.036;0.019;0.004
4025;2019;3431;Dovre;328;42;88;20;530;24;5;21;16;12;1086;0.302;0.039;0.081;0.018;0.488;0.022;0.005;0.019;0.015;0.011
4026;2019;3432;Lesja;202;22;83;10;548;13;7;16;13;3;917;0.22;0.024;0.091;0.011;0.598;0.014;0.008;0.017;0.014;0.003
4027;2019;3433;Skjåk;185;24;15;7;706;26;3;27;21;10;1024;0.181;0.023;0.015;0.007;0.689;0.025;0.003;0.026;0.021;0.01
4028;2019;3434;Lom;216;32;39;10;590;85;5;27;10;7;1021;0.212;0.031;0.038;0.01;0.578;0.083;0.005;0.026;0.01;0.007
4029;2019;3435;Vågå;625;76;56;9;789;116;4;35;28;26;1764;0.354;0.043;0.032;0.005;0.447;0.066;0.002;0.02;0.016;0.015
4030;2019;3436;Nord-Fron;1134;101;200;30;850;43;9;61;34;17;2479;0.457;0.041;0.081;0.012;0.343;0.017;0.004;0.025;0.014;0.007
4031;2019;3437;Sel;962;88;163;21;1216;106;11;77;62;16;2722;0.353;0.032;0.06;0.008;0.447;0.039;0.004;0.028;0.023;0.006
4032;2019;3438;Sør-Fron;523;59;68;5;624;24;7;32;25;13;1380;0.379;0.043;0.049;0.004;0.452;0.017;0.005;0.023;0.018;0.009
4033;2019;3439;Ringebu;805;59;94;15;754;34;19;75;34;16;1905;0.423;0.031;0.049;0.008;0.396;0.018;0.01;0.039;0.018;0.008
4034;2019;3440;Øyer;771;67;220;63;907;116;17;94;48;23;2326;0.331;0.029;0.095;0.027;0.39;0.05;0.007;0.04;0.021;0.01
4035;2019;3441;Gausdal;979;104;150;32;1177;60;22;108;58;21;2711;0.361;0.038;0.055;0.012;0.434;0.022;0.008;0.04;0.021;0.008
4036;2019;3442;Østre;2358;407;709;172;1835;190;150;276;203;66;6366;0.37;0.064;0.111;0.027;0.288;0.03;0.024;0.043;0.032;0.01
4037;2019;3443;Vestre;2273;442;879;115;1359;163;103;243;240;111;5928;0.383;0.075;0.148;0.019;0.229;0.027;0.017;0.041;0.04;0.019
4038;2019;3446;Gran;1915;598;1124;101;1745;213;103;229;144;85;6257;0.306;0.096;0.18;0.016;0.279;0.034;0.016;0.037;0.023;0.014
4039;2019;3447;Søndre;917;98;330;30;534;120;62;86;108;60;2345;0.391;0.042;0.141;0.013;0.228;0.051;0.026;0.037;0.046;0.026
4040;2019;3448;Nordre;1144;106;251;66;844;164;17;66;43;23;2724;0.42;0.039;0.092;0.024;0.31;0.06;0.006;0.024;0.016;0.008
4041;2019;3449;Sør-Aurdal;476;95;118;46;534;19;14;34;15;14;1365;0.349;0.07;0.086;0.034;0.391;0.014;0.01;0.025;0.011;0.01
4042;2019;3450;Etnedal;172;55;32;24;238;11;34;18;8;13;605;0.284;0.091;0.053;0.04;0.393;0.018;0.056;0.03;0.013;0.021
4043;2019;3451;Nord-Aurdal;877;226;350;35;957;81;109;138;31;37;2841;0.309;0.08;0.123;0.012;0.337;0.029;0.038;0.049;0.011;0.013
4044;2019;3452;Vestre;187;51;77;17;487;24;23;49;22;12;949;0.197;0.054;0.081;0.018;0.513;0.025;0.024;0.052;0.023;0.013
4045;2019;3453;Øystre;296;50;174;13;648;60;39;52;21;13;1366;0.217;0.037;0.127;0.01;0.474;0.044;0.029;0.038;0.015;0.01
4046;2019;3454;Vang;165;28;50;9;293;21;8;36;14;9;633;0.261;0.044;0.079;0.014;0.463;0.033;0.013;0.057;0.022;0.014
4047;2019;3801;Horten;4982;1147;2924;289;680;553;256;1023;621;240;12715;0.392;0.09;0.23;0.023;0.053;0.043;0.02;0.08;0.049;0.019
4048;2019;3802;Holmestrand;3227;1166;2922;310;1551;418;226;610;369;365;11164;0.289;0.104;0.262;0.028;0.139;0.037;0.02;0.055;0.033;0.033
4049;2019;3803;Tønsberg;6828;2308;7148;1053;3229;1474;957;2173;793;769;26732;0.255;0.086;0.267;0.039;0.121;0.055;0.036;0.081;0.03;0.029
4050;2019;3804;Sandefjord;7050;2335;8802;940;2830;1323;1227;1789;705;884;27885;0.253;0.084;0.316;0.034;0.101;0.047;0.044;0.064;0.025;0.032
4051;2019;3805;Larvik;5447;3009;4882;890;2506;862;595;1298;745;766;21000;0.259;0.143;0.232;0.042;0.119;0.041;0.028;0.062;0.035;0.036
4052;2019;3806;Porsgrunn;5957;1433;2775;789;1845;952;419;942;857;687;16656;0.358;0.086;0.167;0.047;0.111;0.057;0.025;0.057;0.051;0.041
4053;2019;3807;Skien;8238;2320;4413;1366;3047;1333;418;1202;1018;1089;24444;0.337;0.095;0.181;0.056;0.125;0.055;0.017;0.049;0.042;0.045
4054;2019;3808;Notodden;2457;300;744;342;856;263;103;180;333;228;5806;0.423;0.052;0.128;0.059;0.147;0.045;0.018;0.031;0.057;0.039
4055;2019;3811;Færder;2952;1208;3723;370;1461;647;529;1483;519;317;13209;0.223;0.091;0.282;0.028;0.111;0.049;0.04;0.112;0.039;0.024
4056;2019;3812;Siljan;410;77;131;60;399;56;12;37;19;37;1238;0.331;0.062;0.106;0.048;0.322;0.045;0.01;0.03;0.015;0.03
4057;2019;3813;Bamble;2148;918;1001;281;930;163;98;247;263;233;6282;0.342;0.146;0.159;0.045;0.148;0.026;0.016;0.039;0.042;0.037
4058;2019;3814;Kragerø;1334;529;795;240;982;147;146;314;425;128;5040;0.265;0.105;0.158;0.048;0.195;0.029;0.029;0.062;0.084;0.025
4059;2019;3815;Drangedal;621;153;118;94;685;75;25;61;37;49;1918;0.324;0.08;0.062;0.049;0.357;0.039;0.013;0.032;0.019;0.026
4060;2019;3816;Nome;980;245;308;96;997;112;22;136;72;100;3068;0.319;0.08;0.1;0.031;0.325;0.037;0.007;0.044;0.023;0.033
4061;2019;3817;Midt-Telemark;1172;374;457;211;1242;210;116;412;208;100;4502;0.26;0.083;0.102;0.047;0.276;0.047;0.026;0.092;0.046;0.022
4062;2019;3818;Tinn;803;132;347;38;905;263;49;99;49;60;2745;0.293;0.048;0.126;0.014;0.33;0.096;0.018;0.036;0.018;0.022
4063;2019;3819;Hjartdal;401;42;32;58;281;14;2;12;5;20;867;0.463;0.048;0.037;0.067;0.324;0.016;0.002;0.014;0.006;0.023
4064;2019;3820;Seljord;295;105;193;44;533;47;17;90;33;41;1398;0.211;0.075;0.138;0.031;0.381;0.034;0.012;0.064;0.024;0.029
4065;2019;3821;Kviteseid;272;54;105;133;446;29;24;61;30;18;1172;0.232;0.046;0.09;0.113;0.381;0.025;0.02;0.052;0.026;0.015
4066;2019;3822;Nissedal;222;28;56;80;285;8;1;24;14;26;744;0.298;0.038;0.075;0.108;0.383;0.011;0.001;0.032;0.019;0.035
4067;2019;3823;Fyresdal;245;28;31;10;291;8;3;22;6;6;650;0.377;0.043;0.048;0.015;0.448;0.012;0.005;0.034;0.009;0.009
4068;2019;3824;Tokke;354;44;39;43;529;54;7;60;17;18;1165;0.304;0.038;0.033;0.037;0.454;0.046;0.006;0.052;0.015;0.015
4069;2019;3825;Vinje;292;82;111;50;893;142;27;74;31;27;1729;0.169;0.047;0.064;0.029;0.516;0.082;0.016;0.043;0.018;0.016
4070;2019;4201;Risør;789;282;667;367;228;65;140;152;250;84;3024;0.261;0.093;0.221;0.121;0.075;0.021;0.046;0.05;0.083;0.028
4071;2019;4202;Grimstad;1865;937;2700;1453;872;408;472;672;250;347;9976;0.187;0.094;0.271;0.146;0.087;0.041;0.047;0.067;0.025;0.035
4072;2019;4203;Arendal;5565;2365;4432;1321;1646;1407;554;924;490;1256;19960;0.279;0.118;0.222;0.066;0.082;0.07;0.028;0.046;0.025;0.063
4073;2019;4204;Kristiansand;10135;3356;11207;6755;2769;2897;1677;4473;1489;7746;52504;0.193;0.064;0.213;0.129;0.053;0.055;0.032;0.085;0.028;0.148
4074;2019;4205;Lindesnes;2304;1693;1993;1182;1220;323;326;584;169;457;10251;0.225;0.165;0.194;0.115;0.119;0.032;0.032;0.057;0.016;0.045
4075;2019;4206;Farsund;962;923;591;621;362;168;193;114;89;173;4196;0.229;0.22;0.141;0.148;0.086;0.04;0.046;0.027;0.021;0.041
4076;2019;4207;Flekkefjord;525;705;710;525;733;159;189;92;100;182;3920;0.134;0.18;0.181;0.134;0.187;0.041;0.048;0.023;0.026;0.046
4077;2019;4211;Gjerstad;279;81;310;68;302;20;8;24;23;21;1136;0.246;0.071;0.273;0.06;0.266;0.018;0.007;0.021;0.02;0.018
4078;2019;4212;Vegårshei;285;65;144;246;244;13;3;23;22;25;1070;0.266;0.061;0.135;0.23;0.228;0.012;0.003;0.021;0.021;0.023
4079;2019;4213;Tvedestrand;679;192;664;181;628;61;154;160;67;65;2851;0.238;0.067;0.233;0.063;0.22;0.021;0.054;0.056;0.024;0.023
4080;2019;4214;Froland;517;324;251;482;461;45;25;62;41;169;2377;0.218;0.136;0.106;0.203;0.194;0.019;0.011;0.026;0.017;0.071
4081;2019;4215;Lillesand;961;221;2381;335;319;212;148;295;121;147;5140;0.187;0.043;0.463;0.065;0.062;0.041;0.029;0.057;0.024;0.029
4082;2019;4216;Birkenes;340;166;591;341;513;41;41;101;24;102;2260;0.15;0.073;0.262;0.151;0.227;0.018;0.018;0.045;0.011;0.045
4083;2019;4217;Åmli;267;32;102;68;251;21;4;22;46;23;836;0.319;0.038;0.122;0.081;0.3;0.025;0.005;0.026;0.055;0.028
4084;2019;4218;Iveland;83;57;70;165;160;6;2;17;9;28;597;0.139;0.095;0.117;0.276;0.268;0.01;0.003;0.028;0.015;0.047
4085;2019;4219;Evje;406;100;166;564;193;40;35;45;34;53;1636;0.248;0.061;0.101;0.345;0.118;0.024;0.021;0.028;0.021;0.032
4086;2019;4220;Bygland;125;25;83;115;147;9;13;12;15;34;578;0.216;0.043;0.144;0.199;0.254;0.016;0.022;0.021;0.026;0.059
4087;2019;4221;Valle;119;27;97;53;156;9;7;16;6;24;514;0.232;0.053;0.189;0.103;0.304;0.018;0.014;0.031;0.012;0.047
4088;2019;4222;Bykle;109;18;78;38;93;13;14;16;6;16;401;0.272;0.045;0.195;0.095;0.232;0.032;0.035;0.04;0.015;0.04
4089;2019;4223;Vennesla;1190;496;745;1487;841;177;98;169;93;511;5807;0.205;0.085;0.128;0.256;0.145;0.03;0.017;0.029;0.016;0.088
4090;2019;4224;Åseral;91;19;54;116;128;6;1;5;5;30;455;0.2;0.042;0.119;0.255;0.281;0.013;0.002;0.011;0.011;0.066
4091;2019;4225;Lyngdal;600;573;1111;1110;632;73;119;112;69;190;4589;0.131;0.125;0.242;0.242;0.138;0.016;0.026;0.024;0.015;0.041
4092;2019;4226;Hægebostad;61;109;117;217;232;4;1;12;7;43;803;0.076;0.136;0.146;0.27;0.289;0.005;0.001;0.015;0.009;0.054
4093;2019;4227;Kvinesdal;619;399;316;456;535;40;48;85;35;110;2643;0.234;0.151;0.12;0.173;0.202;0.015;0.018;0.032;0.013;0.042
4094;2019;4228;Sirdal;144;59;119;117;252;11;27;20;17;20;786;0.183;0.075;0.151;0.149;0.321;0.014;0.034;0.025;0.022;0.025
4095;2019;1101;Eigersund;1707;1155;1146;843;781;244;307;227;88;236;6734;0.253;0.172;0.17;0.125;0.116;0.036;0.046;0.034;0.013;0.035
4096;2019;1103;Stavanger;17399;6390;17007;3190;3782;3517;3059;4719;2606;6588;68257;0.255;0.094;0.249;0.047;0.055;0.052;0.045;0.069;0.038;0.097
4097;2019;1106;Haugesund;4684;1939;4257;664;860;786;486;950;336;644;15606;0.3;0.124;0.273;0.043;0.055;0.05;0.031;0.061;0.022;0.041
4098;2019;1108;Sandnes;7784;6019;6296;2791;2711;1453;848;1910;797;4064;34673;0.224;0.174;0.182;0.08;0.078;0.042;0.024;0.055;0.023;0.117
4099;2019;1111;Sokndal;310;214;160;367;199;18;69;31;16;102;1486;0.209;0.144;0.108;0.247;0.134;0.012;0.046;0.021;0.011;0.069
4100;2019;1112;Lund;274;245;215;269;317;22;55;38;25;75;1535;0.179;0.16;0.14;0.175;0.207;0.014;0.036;0.025;0.016;0.049
4101;2019;1114;Bjerkreim;129;122;230;267;479;17;30;20;10;62;1366;0.094;0.089;0.168;0.195;0.351;0.012;0.022;0.015;0.007;0.045
4102;2019;1119;Hå;1043;1075;1407;1698;1779;217;49;173;99;560;8100;0.129;0.133;0.174;0.21;0.22;0.027;0.006;0.021;0.012;0.069
